model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-160m-deduped,step143000,96,2,C,784.3302612304688,781.8649291992188,783.0328369140625,782.5013427734375
EleutherAI/pythia-160m-deduped,step143000,96,3,B,784.1454467773438,781.2410278320312,782.9461059570312,781.88525390625
EleutherAI/pythia-160m-deduped,step143000,97,0,B,784.1942749023438,782.0712890625,782.2761840820312,781.2149658203125
EleutherAI/pythia-160m-deduped,step143000,97,1,A,784.8173828125,783.4163208007812,782.6099243164062,782.0928344726562
EleutherAI/pythia-160m-deduped,step143000,97,2,D,785.7153930664062,783.3994140625,783.44873046875,782.7783203125
EleutherAI/pythia-160m-deduped,step143000,97,3,C,784.7702026367188,782.7129516601562,782.5238037109375,781.9750366210938
EleutherAI/pythia-160m-deduped,step143000,98,0,C,786.1758422851562,784.6743774414062,784.5288696289062,784.2589111328125
EleutherAI/pythia-160m-deduped,step143000,98,1,B,786.0889892578125,784.6477661132812,784.4397583007812,784.6287231445312
EleutherAI/pythia-160m-deduped,step143000,98,2,A,785.4793090820312,783.8406372070312,783.5376586914062,783.114990234375
EleutherAI/pythia-160m-deduped,step143000,98,3,D,785.6456298828125,784.1730346679688,783.5479125976562,783.5388793945312
EleutherAI/pythia-160m-deduped,step143000,99,0,A,784.7828369140625,782.6348876953125,782.8163452148438,782.3729858398438
EleutherAI/pythia-160m-deduped,step143000,99,1,D,785.2360229492188,782.956787109375,783.2694091796875,782.3986206054688
EleutherAI/pythia-160m-deduped,step143000,99,2,C,784.3948974609375,781.9756469726562,782.2493286132812,781.630615234375
EleutherAI/pythia-160m-deduped,step143000,99,3,B,784.843017578125,782.79541015625,782.8685302734375,782.334228515625
EleutherAI/pythia-160m-deduped,step143000,100,0,A,784.9446411132812,782.9385375976562,783.6055908203125,785.4952392578125
EleutherAI/pythia-160m-deduped,step143000,100,1,D,785.3082275390625,783.3015747070312,784.0057983398438,785.5966186523438
EleutherAI/pythia-160m-deduped,step143000,100,2,C,785.1715087890625,783.6279296875,784.2860717773438,783.9595336914062
EleutherAI/pythia-160m-deduped,step143000,100,3,B,784.9385986328125,783.2068481445312,784.09375,784.5825805664062
EleutherAI/pythia-160m-deduped,step143000,101,0,C,784.800537109375,783.4226684570312,782.9214477539062,782.8322143554688
EleutherAI/pythia-160m-deduped,step143000,101,1,B,784.8580932617188,783.4007568359375,783.2318115234375,782.637451171875
EleutherAI/pythia-160m-deduped,step143000,101,2,A,785.177978515625,783.589599609375,783.2930297851562,783.1531982421875
EleutherAI/pythia-160m-deduped,step143000,101,3,D,784.47509765625,783.531005859375,783.5079345703125,783.015380859375
EleutherAI/pythia-160m-deduped,step143000,102,0,A,784.8785400390625,783.1736450195312,784.055908203125,782.1041870117188
EleutherAI/pythia-160m-deduped,step143000,102,1,D,784.1278076171875,781.9814453125,783.1420288085938,781.0763549804688
EleutherAI/pythia-160m-deduped,step143000,102,2,C,784.7225952148438,783.4470825195312,783.7103881835938,781.5222778320312
EleutherAI/pythia-160m-deduped,step143000,102,3,B,784.0941772460938,782.44970703125,783.2462158203125,781.0501098632812
EleutherAI/pythia-160m-deduped,step143000,103,0,B,782.2929077148438,780.6112670898438,781.885498046875,780.394287109375
EleutherAI/pythia-160m-deduped,step143000,103,1,A,782.4763793945312,780.6968383789062,781.9955444335938,780.4716186523438
EleutherAI/pythia-160m-deduped,step143000,103,2,D,781.7584228515625,780.1983032226562,780.7305297851562,779.477294921875
EleutherAI/pythia-160m-deduped,step143000,103,3,C,781.2653198242188,780.0261840820312,780.2557373046875,779.4837036132812
EleutherAI/pythia-160m-deduped,step143000,104,0,A,785.2425537109375,783.0820922851562,783.1622314453125,782.2891235351562
EleutherAI/pythia-160m-deduped,step143000,104,1,D,785.18701171875,783.6819458007812,783.1190795898438,782.728271484375
EleutherAI/pythia-160m-deduped,step143000,104,2,C,784.958740234375,782.5499267578125,783.1663818359375,783.4915771484375
EleutherAI/pythia-160m-deduped,step143000,104,3,B,785.6723022460938,783.3233642578125,783.6173706054688,782.98095703125
EleutherAI/pythia-160m-deduped,step143000,105,0,D,785.0947265625,783.3362426757812,783.658203125,783.2605590820312
EleutherAI/pythia-160m-deduped,step143000,105,1,C,785.169677734375,783.6099853515625,783.9431762695312,783.5096435546875
EleutherAI/pythia-160m-deduped,step143000,105,2,B,784.3604736328125,782.8038330078125,783.1635131835938,782.7161254882812
EleutherAI/pythia-160m-deduped,step143000,105,3,A,784.5575561523438,783.1968383789062,783.6190185546875,783.3368530273438
EleutherAI/pythia-160m-deduped,step143000,106,0,D,786.5596923828125,785.0283813476562,784.8839721679688,784.2601318359375
EleutherAI/pythia-160m-deduped,step143000,106,1,C,786.4905395507812,784.6419067382812,784.5172119140625,784.33154296875
EleutherAI/pythia-160m-deduped,step143000,106,2,B,786.3785400390625,784.9008178710938,784.6177978515625,783.9461669921875
EleutherAI/pythia-160m-deduped,step143000,106,3,A,786.7401123046875,785.3705444335938,784.9928588867188,784.18798828125
EleutherAI/pythia-160m-deduped,step143000,107,0,C,786.580322265625,784.6824340820312,784.6135864257812,784.2888793945312
EleutherAI/pythia-160m-deduped,step143000,107,1,B,786.3670654296875,784.5560302734375,784.7911376953125,784.4807739257812
EleutherAI/pythia-160m-deduped,step143000,107,2,A,786.5170288085938,784.653564453125,784.7017211914062,783.976806640625
EleutherAI/pythia-160m-deduped,step143000,107,3,D,786.357177734375,784.4194946289062,784.5599975585938,783.9658813476562
EleutherAI/pythia-160m-deduped,step143000,108,0,A,785.185791015625,783.0192260742188,782.9931030273438,783.3261108398438
EleutherAI/pythia-160m-deduped,step143000,108,1,D,785.0595092773438,783.002685546875,782.90625,783.4544067382812
EleutherAI/pythia-160m-deduped,step143000,108,2,C,785.1151123046875,783.0155639648438,782.868408203125,783.4684448242188
EleutherAI/pythia-160m-deduped,step143000,108,3,B,785.1470336914062,782.984375,782.8416137695312,783.7685546875
EleutherAI/pythia-160m-deduped,step143000,109,0,C,781.3011474609375,780.4971923828125,779.2046508789062,779.5134887695312
EleutherAI/pythia-160m-deduped,step143000,109,1,B,781.6828002929688,780.2133178710938,779.56396484375,780.1696166992188
EleutherAI/pythia-160m-deduped,step143000,109,2,A,781.2950439453125,779.8445434570312,779.16552734375,779.7510375976562
EleutherAI/pythia-160m-deduped,step143000,109,3,D,781.3274536132812,779.8142700195312,779.057373046875,779.5855712890625
EleutherAI/pythia-160m-deduped,step143000,110,0,B,782.6973266601562,779.9017333984375,780.16015625,779.829345703125
EleutherAI/pythia-160m-deduped,step143000,110,1,A,782.5194702148438,779.399658203125,779.63720703125,779.636962890625
EleutherAI/pythia-160m-deduped,step143000,110,2,D,782.159912109375,779.6328125,779.89013671875,779.6361694335938
EleutherAI/pythia-160m-deduped,step143000,110,3,C,783.1324462890625,780.5609130859375,780.879638671875,780.5501708984375
EleutherAI/pythia-160m-deduped,step143000,111,0,B,786.2472534179688,784.711669921875,783.7997436523438,782.9685668945312
EleutherAI/pythia-160m-deduped,step143000,111,1,A,786.1624145507812,785.044189453125,784.3194580078125,784.046875
EleutherAI/pythia-160m-deduped,step143000,111,2,D,786.0106201171875,784.9136962890625,784.0668334960938,783.1625366210938
EleutherAI/pythia-160m-deduped,step143000,111,3,C,786.1782836914062,784.8768920898438,784.0122680664062,783.1448974609375
EleutherAI/pythia-160m-deduped,step143000,112,0,A,786.1446533203125,785.1233520507812,784.6815795898438,784.1735229492188
EleutherAI/pythia-160m-deduped,step143000,112,1,D,785.2416381835938,784.26318359375,783.9176635742188,783.1705932617188
EleutherAI/pythia-160m-deduped,step143000,112,2,C,786.4193725585938,784.8320922851562,784.6751098632812,784.2728271484375
EleutherAI/pythia-160m-deduped,step143000,112,3,B,786.26611328125,784.7489624023438,784.6942749023438,784.3121948242188
EleutherAI/pythia-160m-deduped,step143000,113,0,A,786.0297241210938,783.7196655273438,783.80224609375,783.53076171875
EleutherAI/pythia-160m-deduped,step143000,113,1,D,785.5969848632812,783.787109375,783.2042236328125,782.6137084960938
EleutherAI/pythia-160m-deduped,step143000,113,2,C,785.3451538085938,782.5123291015625,782.7171020507812,782.3296508789062
EleutherAI/pythia-160m-deduped,step143000,113,3,B,785.7047119140625,783.3646850585938,783.1083374023438,782.7731323242188
EleutherAI/pythia-160m-deduped,step143000,114,0,C,786.4364013671875,782.9677124023438,783.0831909179688,783.2650146484375
EleutherAI/pythia-160m-deduped,step143000,114,1,B,786.9275512695312,783.3535766601562,783.7451782226562,783.896728515625
EleutherAI/pythia-160m-deduped,step143000,114,2,A,787.0971069335938,783.463134765625,783.6057739257812,784.263427734375
EleutherAI/pythia-160m-deduped,step143000,114,3,D,786.4854736328125,783.3816528320312,783.8583984375,783.9859008789062
EleutherAI/pythia-160m-deduped,step143000,115,0,B,785.5380859375,783.2444458007812,783.1720581054688,783.6997680664062
EleutherAI/pythia-160m-deduped,step143000,115,1,A,785.9989013671875,783.3672485351562,783.37060546875,783.7867431640625
EleutherAI/pythia-160m-deduped,step143000,115,2,D,785.3540649414062,782.8726196289062,782.9519653320312,783.5741577148438
EleutherAI/pythia-160m-deduped,step143000,115,3,C,785.6727905273438,783.0741577148438,783.1500854492188,783.1596069335938
EleutherAI/pythia-160m-deduped,step143000,116,0,B,786.234619140625,783.5964965820312,783.740966796875,783.63232421875
EleutherAI/pythia-160m-deduped,step143000,116,1,A,785.3119506835938,782.7290649414062,783.087646484375,782.8654174804688
EleutherAI/pythia-160m-deduped,step143000,116,2,D,786.4649047851562,783.4195556640625,783.6920776367188,783.0293579101562
EleutherAI/pythia-160m-deduped,step143000,116,3,C,786.0418701171875,783.44189453125,783.494873046875,783.0476684570312
EleutherAI/pythia-160m-deduped,step143000,117,0,B,782.0062255859375,779.8492431640625,780.50439453125,779.509765625
EleutherAI/pythia-160m-deduped,step143000,117,1,A,781.7411499023438,779.7617797851562,779.5648803710938,778.938232421875
EleutherAI/pythia-160m-deduped,step143000,117,2,D,781.1732177734375,779.2093505859375,780.630615234375,778.4215698242188
EleutherAI/pythia-160m-deduped,step143000,117,3,C,781.9902954101562,780.1708374023438,782.0980224609375,779.40673828125
EleutherAI/pythia-160m-deduped,step143000,118,0,C,785.4747924804688,783.454345703125,783.432861328125,784.6720581054688
EleutherAI/pythia-160m-deduped,step143000,118,1,B,785.498779296875,783.4028930664062,783.371337890625,784.6337280273438
EleutherAI/pythia-160m-deduped,step143000,118,2,A,785.443359375,783.4436645507812,783.446044921875,784.4302368164062
EleutherAI/pythia-160m-deduped,step143000,118,3,D,785.4022216796875,783.4153442382812,783.4813232421875,784.5997314453125
EleutherAI/pythia-160m-deduped,step143000,119,0,A,783.7466430664062,781.5855102539062,782.2510375976562,781.848388671875
EleutherAI/pythia-160m-deduped,step143000,119,1,D,784.6444091796875,782.1964721679688,782.703369140625,782.357421875
EleutherAI/pythia-160m-deduped,step143000,119,2,C,783.5821533203125,781.283203125,781.9608154296875,781.4093017578125
EleutherAI/pythia-160m-deduped,step143000,119,3,B,783.0291748046875,780.6514892578125,781.1923828125,780.6746826171875
EleutherAI/pythia-160m-deduped,step143000,120,0,D,786.2205200195312,784.3433837890625,784.2501220703125,783.6260375976562
EleutherAI/pythia-160m-deduped,step143000,120,1,C,785.6648559570312,783.9053955078125,784.066650390625,783.3871459960938
EleutherAI/pythia-160m-deduped,step143000,120,2,B,785.6605224609375,783.9402465820312,783.8004760742188,783.4037475585938
EleutherAI/pythia-160m-deduped,step143000,120,3,A,785.7691650390625,783.9329223632812,784.060302734375,783.6273193359375
EleutherAI/pythia-160m-deduped,step143000,121,0,D,786.5723876953125,784.5591430664062,784.580810546875,784.0235595703125
EleutherAI/pythia-160m-deduped,step143000,121,1,C,786.5980834960938,785.1884155273438,784.8522338867188,784.0926513671875
EleutherAI/pythia-160m-deduped,step143000,121,2,B,786.7468872070312,784.87109375,785.0528564453125,784.3016967773438
EleutherAI/pythia-160m-deduped,step143000,121,3,A,786.8433837890625,784.9613037109375,784.978271484375,784.3801879882812
EleutherAI/pythia-160m-deduped,step143000,122,0,C,782.0911254882812,780.9817504882812,779.59814453125,779.1483764648438
EleutherAI/pythia-160m-deduped,step143000,122,1,B,782.4174194335938,780.5729370117188,779.5938110351562,779.47607421875
EleutherAI/pythia-160m-deduped,step143000,122,2,A,781.994140625,780.7417602539062,779.3583984375,778.8409423828125
EleutherAI/pythia-160m-deduped,step143000,122,3,D,781.9746704101562,781.0257568359375,779.4644775390625,779.1038208007812
EleutherAI/pythia-160m-deduped,step143000,123,0,A,786.5291748046875,784.8228149414062,785.3845825195312,784.9922485351562
EleutherAI/pythia-160m-deduped,step143000,123,1,D,786.555908203125,784.8280029296875,785.1331176757812,785.1334228515625
EleutherAI/pythia-160m-deduped,step143000,123,2,C,786.1708984375,784.6461181640625,785.07666015625,784.654296875
EleutherAI/pythia-160m-deduped,step143000,123,3,B,786.2110595703125,784.7374877929688,784.9890747070312,784.3521118164062
EleutherAI/pythia-160m-deduped,step143000,124,0,C,786.1119995117188,783.58984375,783.1582641601562,783.05908203125
EleutherAI/pythia-160m-deduped,step143000,124,1,B,786.1284790039062,783.7351684570312,783.4767456054688,783.3726196289062
EleutherAI/pythia-160m-deduped,step143000,124,2,A,785.4938354492188,783.4043579101562,783.51806640625,783.1265869140625
EleutherAI/pythia-160m-deduped,step143000,124,3,D,785.8341674804688,783.513427734375,783.127685546875,783.098388671875
EleutherAI/pythia-160m-deduped,step143000,125,0,C,784.7431640625,782.8392333984375,783.4196166992188,782.5734252929688
EleutherAI/pythia-160m-deduped,step143000,125,1,B,785.3280639648438,783.5595092773438,784.102294921875,782.918701171875
EleutherAI/pythia-160m-deduped,step143000,125,2,A,784.7683715820312,783.0657958984375,783.787109375,782.6842041015625
EleutherAI/pythia-160m-deduped,step143000,125,3,D,784.8482666015625,783.1773071289062,783.6757202148438,782.450927734375
EleutherAI/pythia-160m-deduped,step143000,126,0,B,786.2008056640625,784.4487915039062,784.1699829101562,783.6017456054688
EleutherAI/pythia-160m-deduped,step143000,126,1,A,785.3433837890625,783.3837280273438,783.8589477539062,783.8378295898438
EleutherAI/pythia-160m-deduped,step143000,126,2,D,785.0421752929688,783.9567260742188,783.885986328125,783.084228515625
EleutherAI/pythia-160m-deduped,step143000,126,3,C,785.777099609375,784.289794921875,784.1718139648438,783.2847290039062
EleutherAI/pythia-160m-deduped,step143000,127,0,A,785.6249389648438,783.5990600585938,783.5165405273438,783.8207397460938
EleutherAI/pythia-160m-deduped,step143000,127,1,D,785.8458251953125,783.6583251953125,783.8673095703125,783.7921142578125
EleutherAI/pythia-160m-deduped,step143000,127,2,C,785.270263671875,782.8793334960938,783.2615966796875,783.2680053710938
EleutherAI/pythia-160m-deduped,step143000,127,3,B,785.7171020507812,783.4417724609375,783.5559692382812,783.7305297851562
EleutherAI/pythia-160m-deduped,step143000,128,0,A,785.3640747070312,783.650390625,785.1414794921875,783.0198974609375
EleutherAI/pythia-160m-deduped,step143000,128,1,D,785.2516479492188,783.6626586914062,785.029296875,782.8081665039062
EleutherAI/pythia-160m-deduped,step143000,128,2,C,784.6851196289062,783.3565673828125,784.6123046875,782.9335327148438
EleutherAI/pythia-160m-deduped,step143000,128,3,B,784.843505859375,783.3556518554688,784.653564453125,782.6168823242188
EleutherAI/pythia-160m-deduped,step143000,129,0,C,786.10888671875,784.0946044921875,784.204833984375,783.7373657226562
EleutherAI/pythia-160m-deduped,step143000,129,1,B,785.558837890625,783.8132934570312,783.8297119140625,783.3204345703125
EleutherAI/pythia-160m-deduped,step143000,129,2,A,785.846435546875,783.8721923828125,783.9275512695312,783.5646362304688
EleutherAI/pythia-160m-deduped,step143000,129,3,D,785.94140625,784.1019287109375,784.1727905273438,783.7031860351562
EleutherAI/pythia-160m-deduped,step143000,130,0,D,785.3258056640625,784.2385864257812,783.6788330078125,783.8098754882812
EleutherAI/pythia-160m-deduped,step143000,130,1,C,785.919677734375,783.7352294921875,783.5819702148438,783.8678588867188
EleutherAI/pythia-160m-deduped,step143000,130,2,B,785.7233276367188,783.7742309570312,783.4209594726562,783.660400390625
EleutherAI/pythia-160m-deduped,step143000,130,3,A,786.1110229492188,784.4993896484375,783.9144287109375,783.9690551757812
EleutherAI/pythia-160m-deduped,step143000,131,0,A,786.5619506835938,784.5365600585938,784.5253295898438,783.1807861328125
EleutherAI/pythia-160m-deduped,step143000,131,1,D,786.6593627929688,784.6461791992188,784.5166015625,783.0289916992188
EleutherAI/pythia-160m-deduped,step143000,131,2,C,786.1008911132812,783.6556396484375,784.0585327148438,782.8203125
EleutherAI/pythia-160m-deduped,step143000,131,3,B,786.5324096679688,785.1049194335938,784.339599609375,782.8861694335938
EleutherAI/pythia-160m-deduped,step143000,132,0,C,785.4810791015625,783.1433715820312,783.066162109375,783.0550537109375
EleutherAI/pythia-160m-deduped,step143000,132,1,B,785.814208984375,783.44873046875,783.1531982421875,782.8358764648438
EleutherAI/pythia-160m-deduped,step143000,132,2,A,785.3494262695312,783.4888916015625,782.92626953125,782.5702514648438
EleutherAI/pythia-160m-deduped,step143000,132,3,D,785.8048706054688,783.9961547851562,783.3193969726562,783.5672607421875
EleutherAI/pythia-160m-deduped,step143000,133,0,B,783.5689086914062,780.8092651367188,781.0040283203125,781.0607299804688
EleutherAI/pythia-160m-deduped,step143000,133,1,A,783.2434692382812,781.0056762695312,780.7977294921875,781.1060791015625
EleutherAI/pythia-160m-deduped,step143000,133,2,D,782.6235961914062,780.0896606445312,780.2826538085938,780.314208984375
EleutherAI/pythia-160m-deduped,step143000,133,3,C,782.74072265625,780.226318359375,780.1961669921875,780.7362060546875
EleutherAI/pythia-160m-deduped,step143000,134,0,D,785.1441040039062,782.8010864257812,783.1843872070312,783.4318237304688
EleutherAI/pythia-160m-deduped,step143000,134,1,C,785.162109375,783.2535400390625,783.7136840820312,783.8471069335938
EleutherAI/pythia-160m-deduped,step143000,134,2,B,784.1871948242188,782.2789306640625,782.8795166015625,782.86474609375
EleutherAI/pythia-160m-deduped,step143000,134,3,A,784.8572998046875,782.9515380859375,783.474609375,783.7455444335938
EleutherAI/pythia-160m-deduped,step143000,135,0,A,787.73046875,786.147216796875,786.426025390625,785.8587646484375
EleutherAI/pythia-160m-deduped,step143000,135,1,D,787.3062133789062,785.4078369140625,785.7946166992188,785.0155029296875
EleutherAI/pythia-160m-deduped,step143000,135,2,C,787.3614501953125,785.3998413085938,785.8694458007812,785.1771240234375
EleutherAI/pythia-160m-deduped,step143000,135,3,B,787.4786987304688,786.6981811523438,786.2257080078125,785.2149658203125
EleutherAI/pythia-160m-deduped,step143000,136,0,D,786.6569213867188,784.4624633789062,784.7169799804688,784.1026611328125
EleutherAI/pythia-160m-deduped,step143000,136,1,C,786.4551391601562,784.3994750976562,784.5184326171875,783.9081420898438
EleutherAI/pythia-160m-deduped,step143000,136,2,B,786.4110107421875,784.3802490234375,784.4779663085938,783.738037109375
EleutherAI/pythia-160m-deduped,step143000,136,3,A,786.5361938476562,784.5186157226562,784.6888427734375,783.9631958007812
EleutherAI/pythia-160m-deduped,step143000,137,0,D,783.4314575195312,782.2465209960938,782.200439453125,781.8792114257812
EleutherAI/pythia-160m-deduped,step143000,137,1,C,783.5278930664062,781.9893188476562,782.1159057617188,781.915283203125
EleutherAI/pythia-160m-deduped,step143000,137,2,B,783.5598754882812,782.1739501953125,782.2462768554688,782.2319946289062
EleutherAI/pythia-160m-deduped,step143000,137,3,A,783.5952758789062,782.2982177734375,782.3905639648438,782.19189453125
EleutherAI/pythia-160m-deduped,step143000,138,0,C,783.8731079101562,782.7334594726562,782.7217407226562,782.5965576171875
EleutherAI/pythia-160m-deduped,step143000,138,1,B,783.8609619140625,782.757568359375,782.77197265625,782.7359008789062
EleutherAI/pythia-160m-deduped,step143000,138,2,A,783.7352294921875,782.5259399414062,782.6685180664062,782.1668701171875
EleutherAI/pythia-160m-deduped,step143000,138,3,D,783.9572143554688,782.8012084960938,782.91357421875,782.458740234375
EleutherAI/pythia-160m-deduped,step143000,139,0,C,786.7423095703125,785.373291015625,784.108642578125,783.4610595703125
EleutherAI/pythia-160m-deduped,step143000,139,1,B,787.2538452148438,786.4349975585938,785.2980346679688,784.8516845703125
EleutherAI/pythia-160m-deduped,step143000,139,2,A,786.8865356445312,785.7882080078125,784.427490234375,783.7008666992188
EleutherAI/pythia-160m-deduped,step143000,139,3,D,787.6478271484375,786.5712280273438,785.4304809570312,784.7720336914062
EleutherAI/pythia-160m-deduped,step143000,140,0,D,787.1023559570312,785.4894409179688,785.263671875,784.5894775390625
EleutherAI/pythia-160m-deduped,step143000,140,1,C,786.9595336914062,785.3353881835938,785.0377197265625,784.3536987304688
EleutherAI/pythia-160m-deduped,step143000,140,2,B,787.1979370117188,786.1683959960938,785.5772094726562,784.8250122070312
EleutherAI/pythia-160m-deduped,step143000,140,3,A,787.347412109375,785.6809692382812,785.5568237304688,785.0032348632812
EleutherAI/pythia-160m-deduped,step143000,141,0,D,785.6944580078125,783.8717651367188,783.879638671875,783.3634643554688
EleutherAI/pythia-160m-deduped,step143000,141,1,C,785.0724487304688,783.4425659179688,783.5076904296875,782.9644165039062
EleutherAI/pythia-160m-deduped,step143000,141,2,B,785.1718139648438,783.4864501953125,783.2908325195312,783.0147705078125
EleutherAI/pythia-160m-deduped,step143000,141,3,A,785.303466796875,783.7320556640625,783.5440673828125,783.167724609375
EleutherAI/pythia-160m-deduped,step143000,142,0,D,784.6004028320312,782.6516723632812,781.8514404296875,781.3712158203125
EleutherAI/pythia-160m-deduped,step143000,142,1,C,784.355712890625,782.58740234375,781.744140625,781.0731811523438
EleutherAI/pythia-160m-deduped,step143000,142,2,B,784.3390502929688,782.6787109375,781.964111328125,781.4865112304688
EleutherAI/pythia-160m-deduped,step143000,142,3,A,783.6090087890625,782.3933715820312,781.6682739257812,781.3558349609375
EleutherAI/pythia-160m-deduped,step143000,143,0,D,784.55126953125,782.737060546875,783.7349243164062,782.9796142578125
EleutherAI/pythia-160m-deduped,step143000,143,1,C,784.7893676757812,783.066162109375,783.8133544921875,783.23193359375
EleutherAI/pythia-160m-deduped,step143000,143,2,B,784.6406860351562,783.1050415039062,783.6947631835938,783.2061157226562
EleutherAI/pythia-160m-deduped,step143000,143,3,A,784.4993896484375,782.8440551757812,783.637939453125,782.9215087890625
EleutherAI/pythia-160m-deduped,step143000,144,0,C,785.11865234375,782.08837890625,782.431396484375,781.9203491210938
EleutherAI/pythia-160m-deduped,step143000,144,1,B,784.9970092773438,782.218994140625,782.1862182617188,781.7034301757812
EleutherAI/pythia-160m-deduped,step143000,144,2,A,785.1348266601562,782.6728515625,782.099609375,781.95263671875
EleutherAI/pythia-160m-deduped,step143000,144,3,D,784.9841918945312,782.564697265625,782.2339477539062,781.8711547851562
EleutherAI/pythia-160m-deduped,step143000,145,0,C,784.8809204101562,784.1625366210938,783.5645141601562,783.087646484375
EleutherAI/pythia-160m-deduped,step143000,145,1,B,784.9746704101562,783.8780517578125,783.90234375,784.366455078125
EleutherAI/pythia-160m-deduped,step143000,145,2,A,785.20166015625,785.0679931640625,784.4939575195312,783.7133178710938
EleutherAI/pythia-160m-deduped,step143000,145,3,D,785.210205078125,783.8473510742188,783.989013671875,783.466796875
EleutherAI/pythia-160m-deduped,step143000,146,0,B,785.4077758789062,783.3035278320312,783.432373046875,783.4899291992188
EleutherAI/pythia-160m-deduped,step143000,146,1,A,785.4489135742188,782.849609375,782.7838134765625,783.0450439453125
EleutherAI/pythia-160m-deduped,step143000,146,2,D,784.0922241210938,781.7031860351562,781.7778930664062,781.1969604492188
EleutherAI/pythia-160m-deduped,step143000,146,3,C,783.890625,781.2588500976562,781.5387573242188,781.4121704101562
EleutherAI/pythia-160m-deduped,step143000,147,0,C,787.6048583984375,784.939453125,784.1702270507812,784.4871215820312
EleutherAI/pythia-160m-deduped,step143000,147,1,B,787.7197265625,785.0564575195312,784.5632934570312,785.0015258789062
EleutherAI/pythia-160m-deduped,step143000,147,2,A,787.5443725585938,785.1004638671875,784.5449829101562,785.0330810546875
EleutherAI/pythia-160m-deduped,step143000,147,3,D,787.908935546875,785.534423828125,784.7776489257812,785.0208129882812
EleutherAI/pythia-160m-deduped,step143000,148,0,D,786.817626953125,783.7406005859375,783.94140625,783.6213989257812
EleutherAI/pythia-160m-deduped,step143000,148,1,C,786.6644287109375,783.4049072265625,783.4210205078125,783.0803833007812
EleutherAI/pythia-160m-deduped,step143000,148,2,B,786.5921020507812,783.2518920898438,783.2891235351562,782.9337768554688
EleutherAI/pythia-160m-deduped,step143000,148,3,A,787.0628662109375,783.8245849609375,783.8416748046875,783.3235473632812
EleutherAI/pythia-160m-deduped,step143000,149,0,D,786.3543090820312,784.4537353515625,783.173583984375,782.7999877929688
EleutherAI/pythia-160m-deduped,step143000,149,1,C,786.7879638671875,784.3743286132812,783.5199584960938,783.4549560546875
EleutherAI/pythia-160m-deduped,step143000,149,2,B,786.2254638671875,784.809326171875,783.7877197265625,783.72802734375
EleutherAI/pythia-160m-deduped,step143000,149,3,A,786.6689453125,785.3803100585938,783.9656372070312,783.599609375
EleutherAI/pythia-160m-deduped,step143000,150,0,D,785.3202514648438,783.4246826171875,783.0206298828125,783.2877807617188
EleutherAI/pythia-160m-deduped,step143000,150,1,C,785.6992797851562,784.117431640625,783.5558471679688,783.46484375
EleutherAI/pythia-160m-deduped,step143000,150,2,B,785.5725708007812,783.8017578125,783.3995971679688,783.5554809570312
EleutherAI/pythia-160m-deduped,step143000,150,3,A,785.375,783.9452514648438,783.5947265625,783.7446899414062
EleutherAI/pythia-160m-deduped,step143000,151,0,D,785.3506469726562,782.8275756835938,782.9094848632812,782.0765380859375
EleutherAI/pythia-160m-deduped,step143000,151,1,C,784.8391723632812,782.4580688476562,782.324462890625,781.40673828125
EleutherAI/pythia-160m-deduped,step143000,151,2,B,784.8563232421875,782.7689819335938,782.4073486328125,781.92822265625
EleutherAI/pythia-160m-deduped,step143000,151,3,A,784.7365112304688,782.5110473632812,782.5955810546875,781.4247436523438
EleutherAI/pythia-160m-deduped,step143000,152,0,A,785.8438110351562,783.4498291015625,784.5347290039062,783.7932739257812
EleutherAI/pythia-160m-deduped,step143000,152,1,D,785.8479614257812,783.7108764648438,784.4286499023438,783.7918701171875
EleutherAI/pythia-160m-deduped,step143000,152,2,C,786.363037109375,784.1004638671875,784.7666015625,784.1414184570312
EleutherAI/pythia-160m-deduped,step143000,152,3,B,786.9342041015625,785.1234130859375,785.428466796875,784.736328125
EleutherAI/pythia-160m-deduped,step143000,153,0,B,787.13818359375,784.8593139648438,784.9509887695312,785.0180053710938
EleutherAI/pythia-160m-deduped,step143000,153,1,A,786.9201049804688,784.8007202148438,784.7977294921875,784.8223266601562
EleutherAI/pythia-160m-deduped,step143000,153,2,D,786.9655151367188,784.890625,784.762451171875,784.8985595703125
EleutherAI/pythia-160m-deduped,step143000,153,3,C,787.3732299804688,785.2059936523438,785.1126708984375,785.12109375
EleutherAI/pythia-160m-deduped,step143000,154,0,D,785.3435668945312,783.7697143554688,784.100341796875,783.88232421875
EleutherAI/pythia-160m-deduped,step143000,154,1,C,785.6507568359375,784.1259765625,784.559326171875,783.8428344726562
EleutherAI/pythia-160m-deduped,step143000,154,2,B,785.778564453125,784.337890625,784.90869140625,784.2461547851562
EleutherAI/pythia-160m-deduped,step143000,154,3,A,786.10595703125,784.5924072265625,785.298095703125,784.2732543945312
EleutherAI/pythia-160m-deduped,step143000,155,0,B,785.074951171875,782.3245849609375,782.3562622070312,782.3929443359375
EleutherAI/pythia-160m-deduped,step143000,155,1,A,784.681884765625,781.90771484375,782.0154418945312,782.0755004882812
EleutherAI/pythia-160m-deduped,step143000,155,2,D,784.8500366210938,782.2357788085938,782.2001953125,782.2711181640625
